,REGMCR,EDULEV,CLETAS,QC67,QC62,QSF11,COND3,COND10,COEFF
31079,10, ,17,   ,   ,1,3,10,2512
31080,10,1,17,   ,   ,2,3,10,2512
31081,10,5,15,   ,   ,1,3,10,1868
31082,10,4,13,009,006,2,1,1,1868
31083,10,4,10,007,011,1,1,1,3480
31084,10,5,9,006,004,2,1,1,3480
31085,10, ,4,   ,   ,1,3,9,3480
31086,10, ,3,   ,   ,1,3,9,3480
31087,10,4,14,007,006,1,1,1,1697
31088,10,5,13,007,005,2,1,1,1697
31089,10,5,14,006,006,1,1,1,1535
31090,10,4,13,008,006,2,1,1,1535
31091,10,5,16,   ,   ,1,3,10,1836
31092,10,6,15,   ,   ,2,3,10,1836
31093,10,2,15,   ,   ,2,3,10,2714
31094,10,5,13,007,005,1,1,1,2067
31095,10,5,13,007,006,2,1,1,2067
31096,10,6,8,008,003,2,1,1,2067
31097,10,3,15,   ,   ,1,3,10,1198
31098,10,5,11,007,005,2,1,1,1198
31099,10,5,5,007,002,1,1,1,1198
31100,10, ,4,   ,   ,1,3,9,1198
31101,10,4,17,   ,   ,1,3,10,1641
31102,10,2,16,   ,   ,2,3,10,1641
31103,10,2,16,   ,   ,1,3,10,3409
31104,10,2,16,   ,   ,2,3,10,3409
31105,10,5,9,007,005,2,1,1,3409
31106,10,5,14,009,011,1,1,1,1761
31107,10,3,14,   ,   ,2,3,8,1761
31108,10,5,8,   ,   ,1,3,8,1761
31109,10, ,17,   ,   ,1,3,10,1761
31110,10,2,17,   ,   ,1,3,10,1678
31111,10,3,16,   ,   ,2,3,10,1678
31112,10,4,10,010,011,1,1,1,3203
31113,10,6,9,008,006,2,1,1,3203
31114,10, ,3,   ,   ,2,3,9,3203
31115,10, ,2,   ,   ,1,3,9,3203
31116,10,5,10,008,005,1,1,1,3657
31117,10,5,11,007,996,2,1,1,3657
31118,10,5,6,   ,   ,2,3,8,3657
31119,10,3,5,   ,   ,1,3,8,3657
31120,10,5,10,   ,   ,1,2,3,2304
31121,10,6,10,008,010,2,1,1,2304
31122,10, ,4,   ,   ,2,3,9,2304
31123,10,6,10,008,011,1,1,1,4857
31124,10,6,7,008,001,2,1,1,4857
31125,10, ,1,   ,   ,2,3,9,4857
31126,10,6,10,   ,   ,2,3,7,3370
31127,10,5,8,007,008,1,1,1,3370
31128,10,3,5,   ,   ,2,3,8,3370
31129,10, ,4,   ,   ,1,3,9,3370
31130,10, ,3,   ,   ,1,3,9,3370
31131,10, ,3,   ,   ,1,3,9,3370
31132,10,5,14,009,002,1,1,1,2279
31133,10,5,13,010,002,2,1,1,2279
31134,10,5,6,   ,   ,1,3,8,2279
31135,10,2,16,   ,   ,2,3,10,2170
31136,10,5,9,   ,   ,1,2,3,2170
31137,10, ,17,   ,   ,2,3,10,2428
31138,10,5,13,   ,   ,1,3,8,2428
31139,10,3,14,   ,   ,1,3,8,3013
31140,10,3,13,   ,   ,2,3,8,3013
31141,10, ,17,   ,   ,2,3,10,3013
31142,10,5,8,008,007,2,1,1,3013
31143,10,5,7,009,005,1,1,1,3013
31144,10,3,13,997,010,1,1,1,2502
31145,10,3,13,007,005,2,1,1,2502
31146,10,5,7,997,005,1,1,1,2502
31147,10,1,17,   ,   ,2,3,10,2492
31148,10,6,9,007,006,2,1,1,4391
31149,10,5,10,007,002,1,1,1,4391
31150,10, ,1,   ,   ,2,3,9,4391
31151,10,5,14,008,002,2,1,1,1161
31152,10,5,16,   ,   ,2,3,10,1161
31153,10, ,17,   ,   ,2,3,10,2559
31154,10,3,16,   ,   ,1,3,10,2559
31155,10,4,9,007,002,1,1,1,2955
31156,10,3,8,   ,   ,2,3,8,2955
31157,10, ,1,   ,   ,1,3,9,2955
31158,10,5,12,008,005,2,1,1,2576
31159,10,5,7,009,005,1,1,1,2576
31160,10,3,6,   ,   ,2,3,8,2576
31161,10,6,11,   ,   ,2,3,8,1761
31162,10,6,16,   ,   ,2,3,10,2088
31163,10,3,13,   ,   ,1,3,8,3859
31164,10,3,12,007,008,2,1,1,3859
31165,10,5,6,008,005,2,1,1,3859
31166,10,5,6,   ,   ,2,3,8,3859
31167,10,5,14,007,005,1,1,1,2003
31168,10,3,14,   ,   ,2,3,8,2003
31169,10,5,11,008,005,2,1,1,2060
31170,10,5,11,008,005,1,1,1,2060
31171,10, ,4,   ,   ,2,3,9,2060
31172,10,3,13,010,002,1,1,1,2410
31173,10,5,13,008,005,2,1,1,2410
31174,10,5,6,008,008,1,1,1,2410
31175,10,2,17,   ,   ,1,3,10,2199
31176,10,4,16,   ,   ,2,3,10,2199
31177,10,2,17,   ,   ,2,3,10,1625
31178,10,4,13,007,002,2,1,1,1625
31179,10,4,13,   ,   ,1,3,8,1625
31180,10,1,17,   ,   ,2,3,10,3094
31181,10,5,12,007,011,1,1,1,3043
31182,10,3,12,006,011,1,1,1,1988
31183,10,5,12,007,004,2,1,1,1988
31184,10,5,6,007,005,1,1,1,1988
31185,10,3,5,   ,   ,1,3,8,1988
31186,10, ,4,   ,   ,1,3,9,1988
31187,10,5,13,007,004,1,1,1,2495
31188,10,6,8,009,004,2,1,1,4599
31189,10,6,7,007,002,1,1,1,4599
31190,10, ,1,   ,   ,2,3,9,4599
31191,10,1,17,   ,   ,1,3,10,3337
31192,10,1,17,   ,   ,2,3,10,3337
31193,10,3,12,010,001,2,1,1,3337
31194,10,3,13,010,005,1,1,1,1774
31195,10,5,13,010,006,2,1,1,1774
31196,10,5,13,009,002,1,1,1,1876
31197,10,5,12,008,005,2,1,1,1876
31198,10, ,4,   ,   ,2,3,9,1876
31199,10, ,4,   ,   ,1,3,9,1876
31200,10,4,13,007,010,1,1,1,3847
31201,10,6,11,009,011,1,1,1,1575
31202,10,6,11,009,006,2,1,1,1575
31203,10, ,4,   ,   ,2,3,9,1575
31204,10, ,3,   ,   ,1,3,9,1575
31205,10,3,16,   ,   ,1,3,10,2072
31206,10,2,16,   ,   ,2,3,10,2072
31207,10,6,11,008,005,2,1,1,3558
31208,10,6,8,008,009,1,1,1,3283
31209,10,5,8,   ,   ,2,3,5,3283
31210,10,5,14,006,011,1,1,1,2067
31211,10,5,14,008,011,2,1,1,2067
31212,10,6,8,007,011,2,1,1,2067
31213,10,6,12,007,002,2,1,1,1824
31214,10, ,3,   ,   ,2,3,9,1824
31215,10,5,11,010,006,1,1,1,1986
31216,10,3,11,   ,   ,2,3,8,1986
31217,10, ,3,   ,   ,2,3,9,1986
31218,10, ,3,   ,   ,2,3,9,1986
31219,10,1,17,   ,   ,2,3,10,2772
31220,10,1,17,   ,   ,1,3,10,2772
31221,10,6,10,   ,   ,2,3,5,2646
31222,10,6,10,997,005,1,1,1,2646
31223,10, ,1,   ,   ,2,3,9,2646
31224,10,1,11,   ,   ,1,3,7,4319
31225,10,3,12,   ,   ,1,2,2,1127
31226,10,3,13,006,002,2,1,1,1127
31227,10,5,17,   ,   ,2,3,10,1622
31228,10,6,14,007,006,1,1,1,1583
31229,10,6,13,007,011,2,1,1,1583
31230,10,6,7,007,011,2,1,1,1583
31231,10,4,13,   ,   ,1,3,8,1749
31232,10,5,12,009,005,2,1,1,1749
31233,10,5,6,   ,   ,1,3,5,1749
31234,10,5,14,   ,   ,2,3,8,2161
31235,10,5,6,   ,   ,1,3,8,2161
31236,10,3,12,   ,   ,2,3,5,2979
31237,10,3,12,   ,   ,1,3,8,2979
31238,10,2,15,   ,   ,1,3,10,2901
31239,10,3,14,   ,   ,2,3,8,2901
31240,10,4,8,006,005,1,1,1,2901
31241,10,5,11,007,011,1,1,1,3180
31242,10,2,17,   ,   ,1,3,10,2320
31243,10,2,15,   ,   ,2,3,10,2320
31244,10,5,8,007,002,1,1,1,2320
31245,10,2,16,   ,   ,2,3,10,2186
31246,10,1,15,   ,   ,2,3,10,2192
31247,10,2,16,   ,   ,1,3,10,3145
31248,10,2,15,   ,   ,2,3,10,3145
31249,10,4,15,   ,   ,1,3,10,2860
31250,10,3,14,   ,   ,2,3,8,2860
31251,10,3,17,   ,   ,1,3,10,1622
31252,10,2,17,   ,   ,2,3,10,1622
31253,10,3,12,006,004,1,1,1,3347
31254,10,3,12,006,004,2,1,1,3347
31255,10,5,6,   ,   ,2,3,8,3347
31256,10,3,5,   ,   ,1,3,8,3347
31257,10,5,12,008,006,2,1,1,3230
31258,10,2,17,   ,   ,2,3,10,2463
31259,10,3,11,007,004,1,1,1,1718
31260,10,5,10,   ,   ,2,3,8,1718
31261,10,3,5,   ,   ,2,3,8,1718
31262,10,3,5,   ,   ,2,3,8,1718
31263,10,4,14,   ,   ,2,3,8,2862
31264,10,3,16,007,005,2,1,1,1722
31265,10,4,8,007,005,1,1,1,1451
31266,10,6,9,   ,   ,2,2,2,1451
31267,10, ,2,   ,   ,1,3,9,1451
31268,10, ,1,   ,   ,2,3,9,1451
31269,10,3,9,006,005,2,1,1,4523
31270,10,3,6,007,005,2,1,1,4523
31271,10,3,8,009,005,1,1,1,2491
31272,10,5,8,   ,   ,2,3,8,2491
31273,10, ,2,   ,   ,1,3,9,2491
31274,10,6,14,   ,   ,1,3,8,3189
31275,10,4,12,008,005,1,1,1,1485
31276,10,3,11,007,005,2,1,1,1485
31277,10,5,6,   ,   ,1,3,8,1485
31278,10,5,13,008,008,2,1,1,2971
31279,10,3,13,006,005,2,1,1,2000
31280,10,6,9,   ,   ,1,3,6,3402
31281,10,6,12,009,005,1,1,1,1360
31282,10,3,11,   ,   ,2,2,2,1360
31283,10,5,6,005,005,1,1,1,1360
31284,10,4,6,   ,   ,1,2,3,1360
31285,10,3,9,010,002,1,1,1,1751
31286,10,3,8,   ,   ,2,2,2,1751
31287,10,2,17,   ,   ,2,3,10,1751
31288,10, ,3,   ,   ,2,3,9,1751
31289,10, ,1,   ,   ,2,3,9,1751
31290,10,5,10,005,005,2,1,1,3866
31291,10,5,13,   ,   ,2,2,2,1415
31292,10,3,5,   ,   ,1,3,8,1415
31293,10,3,9,008,005,1,1,1,2448
31294,10,5,10,   ,   ,2,3,8,2448
31295,10, ,1,   ,   ,2,3,9,2448
31296,10,5,13,   ,   ,2,2,3,1599
31297,10,5,14,   ,   ,1,2,2,1599
31298,10,6,8,   ,   ,1,2,3,1599
31299,10,5,9,007,005,2,1,1,2658
31300,10,3,5,   ,   ,1,3,8,2658
31301,10, ,3,   ,   ,2,3,9,2658
31302,10,5,14,   ,   ,2,3,8,2918
31303,10,5,6,008,005,2,1,1,2918
31304,10,3,12,008,006,1,1,1,3814
31305,10,6,12,008,006,2,1,1,3814
31306,10,5,6,   ,   ,1,3,5,3814
31307,10,3,5,   ,   ,2,3,8,3814
31308,10,5,11,008,003,1,1,1,1668
31309,10,5,11,008,005,2,1,1,1668
31310,10,3,5,   ,   ,1,3,8,1668
31311,10, ,3,   ,   ,1,3,9,1668
31312,10,6,13,008,006,1,1,1,1534
31313,10,6,14,003,006,2,1,1,1534
31314,10,6,6,   ,   ,1,3,8,1534
31315,10,6,17,007,005,1,1,1,1682
31316,10,6,16,007,004,2,1,1,1682
31317,10,5,17,   ,   ,1,3,10,2299
31318,10,4,16,   ,   ,2,3,10,2299
31319,10,2,16,   ,   ,2,3,10,2501
31320,10,5,11,010,004,1,1,1,2501
31321,10,3,15,   ,   ,1,3,10,1607
31322,10,4,15,   ,   ,2,3,10,1607
31323,10,6,8,009,003,1,1,1,1607
31324,10,5,15,   ,   ,1,3,10,2718
31325,10,5,15,   ,   ,2,3,10,2718
31326,10, ,17,   ,   ,1,3,10,2983
31327,10,1,17,   ,   ,2,3,10,2983
31328,10,2,17,   ,   ,2,3,10,3265
31329,10,6,9,010,009,1,1,1,3531
31330,10,5,8,007,006,2,1,1,3531
31331,10,6,15,010,011,1,1,1,1899
31332,10,5,13,004,004,2,1,1,1899
31333,10,5,13,007,011,1,1,1,2832
31334,10,3,13,   ,   ,2,2,2,2832
31335,10,6,8,   ,   ,2,3,8,2832
31336,10,5,13,006,003,1,1,1,2157
31337,10,5,12,007,006,2,1,1,2157
31338,10,2,17,010,011,1,1,1,2318
31339,10,3,16,   ,   ,2,3,10,2318
31340,10,5,15,   ,   ,2,3,10,1440
31341,10,6,14,997,011,1,1,1,1440
31342,10,2,17,   ,   ,1,3,10,4729
31343,10,5,14,   ,   ,1,3,7,3282
31344,10,5,14,007,006,2,1,1,3282
31345,10,3,16,   ,   ,1,3,10,1986
31346,10,3,15,   ,   ,2,3,10,1986
31347,10,6,10,008,011,2,1,1,2237
31348,10,6,11,009,011,1,1,1,2237
31349,10, ,2,   ,   ,1,3,9,2237
31350,10,3,16,   ,   ,1,3,10,1834
31351,10,3,16,   ,   ,2,3,10,1834
31352,10,6,12,007,011,2,1,1,1664
31353,10,6,12,007,005,1,1,1,1664
31354,10,3,5,   ,   ,2,3,8,1664
31355,10, ,4,   ,   ,1,3,9,1664
31356,10,5,12,007,005,1,1,1,1358
31357,10,5,12,   ,   ,2,3,8,1358
31358,10,5,5,   ,   ,1,3,8,1358
31359,10,3,15,   ,   ,2,3,10,3487
31360,10, ,17,   ,   ,2,3,10,2652
31361,10,5,14,   ,   ,2,3,8,2652
31362,10,3,12,008,006,2,1,1,4929
31363,10, ,3,   ,   ,1,3,9,4929
31364,10,3,17,   ,   ,2,3,10,2273
31365,10,5,16,   ,   ,1,3,10,2278
31366,10,6,15,   ,   ,2,3,10,2278
31367,10,6,17,   ,   ,1,3,10,1685
31368,10,6,17,   ,   ,2,3,10,1685
31369,10,6,14,007,003,1,1,1,2231
31370,10,5,17,   ,   ,1,3,10,2571
31371,10,2,17,   ,   ,2,3,10,2571
31372,10,5,13,010,011,2,1,1,2307
31373,10,6,13,008,996,1,1,1,2307
31374,10,3,15,   ,   ,1,3,10,3715
31375,10,3,12,008,002,2,1,1,3715
31376,10,5,6,008,004,1,1,1,3715
31377,10,3,17,   ,   ,1,3,10,3535
31378,10,5,10,008,005,1,1,1,5849
31379,10,6,13,007,006,2,1,1,1372
31380,10,6,16,   ,   ,1,3,10,1372
31381,10,6,12,997,002,1,1,1,1926
31382,10,5,12,007,002,2,1,1,1926
31383,10,3,5,   ,   ,1,3,8,1926
31384,10,2,13,007,010,1,1,1,3818
31385,10,3,9,   ,   ,1,3,7,3818
31386,10,3,13,007,005,2,1,1,2334
31387,10,3,12,009,003,2,1,1,2334
31388,10,3,12,   ,   ,2,3,5,2334
31389,10,6,16,   ,   ,1,3,10,1366
31390,10,6,16,   ,   ,2,3,10,1366
31391,10,3,15,   ,   ,1,3,10,3959
31392,10,6,12,006,011,1,1,1,2368
31393,10,6,11,008,011,2,1,1,2368
31394,10,5,9,006,011,1,1,1,3785
31395,10,5,10,005,002,2,1,1,3785
31396,10,3,5,   ,   ,1,3,8,3785
31397,10,3,12,007,003,1,1,1,3413
31398,10,3,13,009,002,2,1,1,2815
31399,10,5,15,   ,   ,1,3,10,2815
31400,10,5,12,005,005,2,1,1,4479
31401,10,3,13,006,004,1,1,1,3301
31402,10,3,13,008,005,2,1,1,3301
31403,10,6,8,007,011,2,1,1,3301
31404,10,4,6,   ,   ,1,2,2,3301
31405,10,6,13,010,002,2,1,1,3027
31406,10,4,7,010,002,1,1,1,3027
31407,10,5,12,008,002,1,1,1,1585
31408,10,6,11,008,005,2,1,1,1585
31409,10,2,17,   ,   ,2,3,10,3462
31410,10,3,10,010,005,1,1,1,4384
31411,10,3,10,010,004,2,1,1,4384
31412,10, ,4,   ,   ,1,3,9,4384
31413,10, ,3,   ,   ,1,3,9,4384
31414,10,6,16,   ,   ,1,3,10,1370
31415,10,6,16,   ,   ,2,3,10,1370
31416,10,6,9,007,011,2,1,1,1370
31417,10,3,11,008,011,1,1,1,6377
31418,10,5,9,010,011,2,1,1,6377
31419,10,6,8,008,002,2,1,1,4509
31420,10,3,11,008,005,1,1,1,2454
31421,10,5,11,006,011,2,1,1,2454
31422,10, ,3,   ,   ,2,3,9,2454
31423,10,6,16,   ,   ,2,3,10,1778
31424,10,5,10,009,005,1,1,1,3073
31425,10,5,10,008,005,2,1,1,3073
31426,10, ,3,   ,   ,2,3,9,3073
31427,10, ,3,   ,   ,2,3,9,3073
31428,10,6,15,   ,   ,1,3,10,2450
31429,10,6,11,006,009,2,1,1,2074
31430,10,6,10,008,002,1,1,1,2074
31431,10, ,4,   ,   ,2,3,9,2074
31432,10, ,3,   ,   ,2,3,9,2074
31433,10,5,11,010,002,2,1,1,3234
31434,10,5,11,008,008,1,1,1,3234
31435,10,3,17,   ,   ,2,3,10,2520
31436,10,5,12,   ,   ,1,2,2,2520
31437,10, ,4,   ,   ,1,3,9,2520
31438,10,4,14,   ,   ,2,3,8,1884
31439,10,5,15,   ,   ,2,3,10,1884
31440,10,6,15,   ,   ,1,3,10,1536
31441,10,5,15,997,006,2,1,1,1536
31442,10,5,10,009,005,1,1,1,4202
31443,10,5,9,009,005,2,1,1,4202
31444,10, ,3,   ,   ,2,3,9,4202
31445,10,5,10,008,004,1,1,1,5849
31446,10,3,17,   ,   ,1,3,10,1993
31447,10,3,17,   ,   ,2,3,10,1993
31448,10,6,17,   ,   ,1,3,10,2202
31449,10,5,16,   ,   ,2,3,10,2202
31450,10,5,14,002,011,1,1,1,3469
31451,10,6,13,008,006,2,1,1,3469
31452,10,6,7,008,003,1,1,1,3469
31453,10,5,6,008,010,1,1,1,3469
31454,10, ,17,   ,   ,1,3,10,2983
31455,10,2,17,   ,   ,2,3,10,2983
31456,10,5,15,   ,   ,1,3,10,1820
31457,10,3,15,   ,   ,2,3,10,1820
31458,10, ,17,   ,   ,2,3,10,1497
31459,10,5,15,010,005,1,1,1,1497
31460,10,3,15,   ,   ,2,3,10,1497
31461,10,6,9,   ,   ,2,2,2,1497
31462,10,5,14,007,005,1,1,1,4828
31463,10,6,13,   ,   ,1,3,8,2626
31464,10,5,14,   ,   ,2,3,8,2626
31465,10,5,6,   ,   ,2,3,8,2626
31466,10,6,7,009,011,1,1,1,2626
31467,10,6,8,007,002,2,1,1,6223
31468,10,5,10,008,003,2,1,1,4597
31469,10,3,16,   ,   ,1,3,10,1645
31470,10,3,15,   ,   ,2,3,10,1645
31471,10,5,10,008,003,1,1,1,1645
31472,10,2,17,   ,   ,2,3,10,3171
31473,10,5,13,   ,   ,2,2,2,2345
31474,10,6,12,008,005,2,1,1,2580
31475,10,4,12,009,002,1,1,1,1755
31476,10,5,13,009,003,2,1,1,1755
31477,10, ,4,   ,   ,2,3,9,1755
31478,10,3,14,   ,   ,2,3,8,3333
31479,10,6,15,   ,   ,1,3,10,2405
31480,10,5,15,   ,   ,2,3,10,2405
31481,10,3,13,008,004,2,1,1,2870
31482,10,3,13,007,006,1,1,1,4766
31483,10,6,13,008,006,1,1,1,1852
31484,10,5,13,   ,   ,2,3,7,1852
31485,10,5,11,   ,   ,2,3,8,2019
31486,10, ,3,   ,   ,2,3,9,2019
31487,10,4,12,009,006,1,1,1,2019
31488,10,3,14,006,002,1,1,1,1796
31489,10,5,14,   ,   ,2,3,8,1796
31490,10,5,8,007,005,1,1,1,1796
31491,10,3,17,   ,   ,2,3,10,1754
31492,10,5,17,   ,   ,1,3,10,1754
31493,10,3,11,007,011,1,1,1,5249
31494,10,5,16,   ,   ,2,3,10,1897
31495,10,4,9,006,003,1,1,1,4447
31496,10,3,10,006,005,2,1,1,4447
31497,10, ,4,   ,   ,1,3,9,4447
31498,10, ,3,   ,   ,1,3,9,4447
31499,10,5,13,005,006,1,1,1,1495
31500,10,6,13,006,006,2,1,1,1495
31501,10,3,5,   ,   ,2,3,8,1495
31502,10,5,13,008,006,1,1,1,4199
31503,10,5,16,   ,   ,1,3,10,1465
31504,10,3,16,   ,   ,2,3,10,1465
31505,10,2,17,   ,   ,1,3,10,5521
31506,10,6,14,006,006,1,1,1,1657
31507,10,5,13,001,011,2,1,1,1657
31508,10,5,9,007,004,1,1,1,1657
31509,10,2,15,   ,   ,1,3,10,4935
31510,10,6,9,010,010,1,1,1,3625
31511,10,5,10,008,010,2,1,1,3625
31512,10, ,4,   ,   ,1,3,9,3625
31513,10, ,3,   ,   ,1,3,9,3625
31514,10, ,3,   ,   ,2,3,9,3625
31515,10,6,16,   ,   ,1,3,10,1382
31516,10,6,15,008,006,2,1,1,1382
31517,10,6,16,   ,   ,1,3,10,1760
31518,10,3,15,   ,   ,2,3,10,1760
31519,10,6,8,008,996,2,1,1,3124
31520,10,6,9,010,011,1,1,1,3124
31521,10, ,1,   ,   ,1,3,9,3124
31522,10, ,1,   ,   ,2,3,9,3124
31523,10,3,16,   ,   ,2,3,10,2726
31524,10,2,17,   ,   ,2,3,10,3462
31525,10,6,11,008,002,2,1,1,2579
31526,10, ,3,   ,   ,2,3,9,2579
31527,10, ,2,   ,   ,1,3,9,2579
31528,10,6,12,004,011,1,1,1,1346
31529,10,5,10,   ,   ,2,3,5,1346
31530,10,5,5,   ,   ,2,2,4,1346
31531,10,5,5,   ,   ,2,3,5,1346
31532,10,3,11,007,005,1,1,1,2466
31533,10,4,11,010,005,2,1,1,2466
31534,10, ,4,   ,   ,1,3,9,2466
31535,10,2,17,   ,   ,2,3,10,2466
31536,10,6,13,010,006,1,1,1,2948
31537,10,3,17,   ,   ,2,3,10,1182
31538,10,3,12,   ,   ,2,3,8,1182
31539,10,3,5,   ,   ,1,2,2,1182
31540,10,5,14,   ,   ,1,3,8,2222
31541,10,3,13,009,011,2,1,1,2222
31542,10,5,9,005,004,1,1,1,2222
31543,10,6,8,008,006,2,1,1,2222
31544,10,5,12,997,010,1,1,1,2082
31545,10,6,11,997,006,2,1,1,2082
31546,10, ,4,   ,   ,1,3,9,2082
31547,10,5,6,   ,   ,2,3,5,2082
31548,10,5,12,   ,   ,1,2,2,1462
31549,10,4,11,   ,   ,2,2,2,1462
31550,10,3,5,   ,   ,1,3,8,1462
31551,10, ,4,   ,   ,1,3,9,1462
31552,10, ,4,   ,   ,1,3,9,1462
31553,10,4,16,   ,   ,1,3,10,1490
31554,10,3,14,   ,   ,2,3,7,1490
31555,10,5,16,   ,   ,1,3,10,1997
31556,10,2,16,   ,   ,1,3,10,2434
31557,10,3,16,   ,   ,2,3,10,2434
31558,10,3,11,   ,   ,1,3,8,2434
31559,10,6,9,008,005,2,1,1,2434
31560,10, ,3,   ,   ,1,3,9,2434
31561,10, ,1,   ,   ,1,3,9,2434
31562,10,1,17,   ,   ,1,3,10,2626
31563,10,1,17,   ,   ,2,3,10,2626
31564,10,5,14,009,002,1,1,1,2423
31565,10,4,7,   ,   ,1,3,5,2423
31566,10,2,17,   ,   ,2,3,10,2423
31567,10,5,7,010,011,2,1,1,3816
31568,10,5,8,009,007,1,1,1,3816
31569,10, ,1,   ,   ,2,3,9,3816
31570,10,4,12,007,008,1,1,1,2716
31571,10, ,4,   ,   ,2,3,9,2716
31572,10,4,14,010,011,1,1,1,1492
31573,10,3,14,   ,   ,2,3,8,1492
31574,10,5,8,010,004,1,1,1,1492
31575,10,5,11,008,011,1,1,1,1295
31576,10,4,11,007,005,2,1,1,1295
31577,10, ,4,   ,   ,2,3,9,1295
31578,10,5,15,   ,   ,1,3,10,1988
31579,10,5,15,009,005,2,1,1,1988
31580,10,5,9,009,002,2,1,1,1988
31581,10,2,15,   ,   ,1,3,10,2802
31582,10,3,15,   ,   ,2,3,10,2802
31583,10,5,6,   ,   ,2,3,8,4883
31584,10,3,14,007,002,2,1,1,4883
31585,10,5,6,   ,   ,1,3,8,4883
31586,10,5,9,007,004,1,1,1,3127
31587,10,4,9,007,004,2,1,1,3127
31588,10, ,4,   ,   ,2,3,9,3127
31589,10,2,17,   ,   ,2,3,10,3238
31590,10,3,14,007,011,1,1,1,3238
31591,10,5,11,008,006,1,1,1,3202
31592,10,2,17,   ,   ,2,3,10,2669
31593,10,3,11,008,005,2,1,1,2039
31594,10,3,12,005,004,1,1,1,2039
31595,10,3,5,   ,   ,1,3,8,2039
31596,10,6,11,008,011,2,1,1,1475
31597,10,1,7,   ,   ,1,3,8,1475
31598,10,5,17,   ,   ,1,3,10,1599
31599,10,2,17,   ,   ,2,3,10,1599
31600,10,5,13,   ,   ,1,3,8,1599
31601,10,5,11,010,005,1,1,1,3237
31602,10,5,10,008,005,2,1,1,3237
31603,10,3,5,   ,   ,1,3,8,3237
31604,10,3,15,   ,   ,2,3,10,1469
31605,10,4,16,   ,   ,1,3,10,1469
31606,10,3,17,   ,   ,2,3,10,2118
31607,10,2,14,   ,   ,1,3,8,5637
31608,10,2,14,010,010,2,1,1,5637
31609,10,3,14,009,011,1,1,1,1814
31610,10,3,13,   ,   ,2,3,8,1814
31611,10,5,9,008,004,1,1,1,1814
31612,10,5,16,   ,   ,1,3,10,1319
31613,10,5,16,   ,   ,2,3,10,1319
31614,10,3,11,010,005,1,1,1,3984
31615,10,5,11,010,008,2,1,1,3984
31616,10,5,7,010,005,1,1,1,3984
31617,10,5,6,010,004,1,1,1,3984
31618,10,3,17,   ,   ,1,3,10,1638
31619,10,4,16,   ,   ,2,3,10,1638
31620,10,5,16,   ,   ,1,3,10,1386
31621,10,5,15,008,006,2,1,1,1386
31622,10,3,15,   ,   ,1,3,10,1597
31623,10,4,15,   ,   ,2,3,10,1597
31624,10,4,16,   ,   ,1,3,10,2248
31625,10,3,15,   ,   ,2,3,10,2248
31626,10,5,8,009,003,1,1,1,3647
31627,10,5,7,008,010,2,1,1,3647
31628,10, ,2,   ,   ,2,3,9,3647
31629,10,5,13,010,003,1,1,1,2296
31630,10,3,13,008,008,2,1,1,2296
31631,10,3,5,   ,   ,2,3,8,2296
31632,10, ,4,   ,   ,1,3,9,2296
31633,10,2,17,   ,   ,1,3,10,1954
31634,10,3,16,   ,   ,2,3,10,1954
31635,10,3,9,009,011,1,1,1,2551
31636,10,6,9,009,005,2,1,1,2551
31637,10, ,3,   ,   ,2,3,9,2551
31638,10, ,2,   ,   ,2,3,9,2551
31639,10,3,15,   ,   ,1,3,10,2611
31640,10,3,14,   ,   ,2,3,8,2611
31641,10,6,8,997,005,2,1,1,2611
31642,10,6,11,   ,   ,2,3,8,4862
31643,10,3,7,006,004,1,1,1,4862
31644,10,5,6,007,002,2,1,1,4862
31645,10,3,11,008,011,1,1,1,2849
31646,10,3,9,   ,   ,2,3,8,2849
31647,10,5,6,   ,   ,1,2,4,2849
31648,10,3,5,   ,   ,2,3,8,2849
31649,10, ,1,   ,   ,2,3,9,2849
31650,10,5,12,007,002,2,1,1,1628
31651,10,5,6,   ,   ,1,3,8,1628
31652,10,3,12,001,011,1,1,1,1628
31653,10,3,9,007,002,1,1,1,3996
31654,10,3,7,   ,   ,2,3,8,3996
31655,10, ,2,   ,   ,1,3,9,3996
31656,10,3,14,   ,   ,2,3,8,3423
31657,10,3,11,007,005,1,1,1,1898
31658,10,5,11,008,003,2,1,1,1898
31659,10,3,5,007,005,2,1,1,1898
31660,10, ,4,   ,   ,2,3,9,1898
31661,10,5,14,008,001,1,1,1,1547
31662,10,5,15,   ,   ,2,3,10,1547
31663,10,6,8,010,996,1,1,1,1547
31664,10,5,13,   ,   ,1,3,5,3374
31665,10,5,13,009,004,2,1,1,3374
31666,10,6,6,   ,   ,2,3,8,3374
31667,10,5,17,   ,   ,1,3,10,2928
31668,10,2,17,   ,   ,2,3,10,2928
31669,10,3,12,008,006,1,1,1,1710
31670,10,5,12,010,005,2,1,1,1710
31671,10,5,5,   ,   ,2,3,8,1710
31672,10,5,7,   ,   ,1,3,8,2853
31673,10,3,17,   ,   ,1,3,10,2853
31674,10,3,16,   ,   ,2,3,10,2853
31675,10,5,12,010,002,2,1,1,2853
31676,10,3,12,007,006,1,1,1,3396
31677,10,5,12,   ,   ,2,3,7,3396
31678,10,5,6,   ,   ,2,3,8,3396
31679,10,5,5,   ,   ,2,3,8,3396
31680,10,6,13,008,011,1,1,1,3646
31681,10,6,13,008,006,2,1,1,3646
